"DataFlash Configuration Flag","Data Buffer Length"
8,7200
"Elapsed Time","FRONT","REAR","DIFF","TPS","RPM","Front Map","Rear Map"
44.849,2.84,1.24,0.05,0.0,1408,17.1,16.8
44.950,2.61,1.81,0.10,0.0,1385,17.1,16.5
45.050,2.78,2.65,0.08,0.0,1419,17.0,16.5
45.150,2.01,3.23,0.06,0.0,1374,17.2,16.8
45.251,1.37,2.79,-0.03,0.0,1354,16.8,16.9
45.352,2.64,4.05,-0.05,0.0,1438,16.7,17.0
45.451,2.85,1.28,0.04,0.0,1408,16.9,16.7
45.552,2.54,1.94,0.12,0.0,1444,16.9,16.3
45.652,2.82,2.68,0.09,0.0,1379,16.9,16.4
45.752,1.63,3.11,0.05,0.0,1408,17.1,16.8
45.853,1.71,2.62,-0.05,0.0,1400,16.5,16.8
45.953,3.05,2.72,-0.06,0.0,1404,16.7,17.0
46.053,2.72,1.15,0.07,0.0,1428,16.9,16.5
46.154,2.61,2.12,0.09,0.0,1380,16.9,16.4
46.255,3.75,2.84,0.08,0.0,1403,17.0,16.6
46.354,1.74,3.19,0.02,0.0,1356,17.1,17.0
46.455,1.56,2.66,-0.06,0.0,1384,16.6,17.0
46.554,2.72,4.05,-0.06,0.0,1384,16.7,17.0
46.655,2.90,1.38,0.02,0.0,1393,17.0,16.9
46.756,2.61,1.62,0.10,0.0,1395,17.1,16.5
46.856,2.70,2.47,0.08,0.0,1383,17.0,16.6
46.956,3.29,3.29,0.08,0.0,1381,17.3,16.8
47.057,1.26,2.83,-0.03,0.0,1372,16.8,16.9
47.157,2.30,2.91,-0.05,0.0,1432,16.5,16.8
47.257,2.84,1.38,0.02,0.0,1428,16.8,16.7
47.358,2.59,1.55,0.10,0.0,1399,16.8,16.3
47.458,2.64,2.37,0.08,0.0,1353,17.0,16.5
47.558,3.57,2.86,0.06,0.0,1337,17.1,16.7
47.659,1.83,3.22,0.02,0.0,1342,17.2,17.0
47.759,1.30,2.87,-0.03,0.0,1313,17.0,17.1
47.860,2.37,2.83,-0.05,0.0,1355,16.7,17.0
47.960,3.10,2.23,-0.03,0.0,1364,17.1,17.3
48.060,2.91,1.28,0.03,0.0,1331,17.3,17.1
48.160,2.61,1.90,0.09,0.0,1399,17.2,16.7
48.261,2.93,2.69,0.08,0.0,1431,17.1,16.7
48.361,1.58,3.10,0.03,0.0,1395,17.0,16.9
48.461,1.57,2.68,-0.05,0.0,1369,16.7,16.9
48.562,2.83,3.84,-0.06,0.0,1391,16.8,17.1
48.662,2.81,1.20,0.05,0.0,1422,17.0,16.7
48.763,2.54,2.15,0.12,0.0,1476,16.9,16.3
48.863,4.18,2.90,0.09,0.0,1391,17.0,16.4
48.963,1.31,2.96,0.00,0.0,1401,16.7,16.7
49.064,2.15,2.57,-0.06,0.0,1460,16.4,16.7
49.164,2.91,1.50,-0.01,0.0,1420,16.6,16.7
49.264,2.57,1.51,0.09,0.0,1433,16.8,16.3
49.365,2.68,2.45,0.08,0.0,1328,16.9,16.4
49.465,4.07,2.94,0.06,0.0,1342,17.1,16.8
49.565,1.22,2.87,-0.03,0.0,1434,16.8,17.0
49.666,2.34,3.28,-0.07,0.0,1442,16.4,16.8
49.765,2.83,1.30,0.02,0.0,1438,16.7,16.6
49.866,2.54,1.92,0.11,0.0,1438,16.7,16.2
49.967,2.89,2.69,0.09,0.0,1393,16.7,16.2
50.066,1.95,3.20,0.05,0.0,1360,17.0,16.7
50.167,1.38,2.70,-0.04,0.0,1370,16.6,16.8
50.268,2.42,3.23,-0.04,0.0,1377,16.6,16.9
50.367,2.96,1.73,0.00,0.0,1398,16.9,16.9
50.468,2.66,1.26,0.09,0.0,1382,17.0,16.5
50.569,2.60,2.26,0.09,0.0,1377,17.0,16.5
50.669,3.05,2.74,0.07,0.0,1372,17.0,16.6
50.769,1.67,3.14,0.03,0.0,1364,17.0,16.9
50.870,1.32,2.84,-0.02,0.0,1302,16.9,17.0
50.970,1.79,2.64,-0.03,0.0,1298,16.9,17.1
51.070,2.39,2.70,-0.02,0.0,1283,17.1,17.2
51.171,3.10,3.46,-0.03,0.7,1322,17.4,17.5
51.271,2.83,1.23,0.06,0.0,1407,17.4,17.0
51.371,2.59,1.83,0.11,0.0,1387,17.2,16.6
51.472,2.76,2.60,0.09,0.0,1376,17.1,16.6
51.571,2.23,3.23,0.08,0.0,1396,17.3,16.8
51.672,1.30,2.84,-0.02,0.0,1339,16.8,16.9
51.773,2.27,2.60,-0.04,0.0,1356,16.7,16.9
51.873,2.95,1.87,-0.02,0.0,1433,17.0,17.1
51.973,2.63,1.31,0.09,0.0,1412,17.0,16.5
52.074,2.64,2.42,0.09,0.0,1435,16.9,16.4
52.174,2.47,3.22,0.09,0.0,1422,17.1,16.6
52.274,1.44,2.66,-0.04,0.0,1416,16.4,16.7
52.375,2.89,3.35,-0.06,0.5,1431,16.5,16.9
52.475,2.79,1.20,0.04,0.0,1396,16.8,16.5
52.576,2.53,1.97,0.10,0.0,1415,16.8,16.2
52.676,2.72,2.60,0.08,0.0,1380,16.9,16.4
52.776,2.73,3.31,0.08,0.0,1356,17.1,16.7
52.877,1.29,2.90,-0.01,0.0,1343,16.8,16.9
52.976,1.84,2.61,-0.04,0.0,1332,16.7,17.0
53.077,2.70,4.24,-0.04,0.0,1316,16.9,17.1
53.178,3.12,2.14,0.00,0.0,1328,17.2,17.2
53.277,2.84,1.25,0.06,0.0,1346,17.3,16.9
53.378,2.60,1.76,0.09,0.0,1359,17.2,16.7
53.479,2.70,2.55,0.07,0.0,1391,17.1,16.7
53.578,3.92,3.24,0.08,0.0,1329,17.3,16.8
53.679,1.28,2.80,-0.04,0.0,1412,16.7,17.0
53.780,2.01,2.59,-0.06,0.0,1331,16.7,17.0
53.879,2.77,3.98,-0.05,0.0,1369,16.9,17.2
53.980,3.08,1.83,0.01,0.0,1318,17.1,17.1
54.081,2.87,1.27,0.04,0.0,1312,17.3,17.1
54.180,2.59,1.97,0.08,0.0,1395,17.3,16.9
54.281,2.80,2.67,0.07,0.0,1358,17.2,16.8
54.382,1.88,3.18,0.05,0.0,1397,17.3,17.0
54.482,1.39,2.72,-0.04,0.0,1377,16.8,17.0
54.582,2.49,3.71,-0.04,0.0,1398,16.7,17.0
54.683,2.93,1.47,0.02,0.0,1390,17.0,16.8
54.783,2.58,1.50,0.11,0.0,1422,17.0,16.4
54.883,2.66,2.40,0.08,0.0,1353,17.0,16.6
54.984,3.83,3.20,0.09,0.0,1392,17.3,16.8
55.084,1.26,2.92,-0.02,0.0,1379,16.9,17.0
55.184,2.24,2.57,-0.06,0.0,1384,16.5,16.8
55.285,3.04,2.13,-0.04,0.0,1389,16.9,17.1
55.384,2.63,1.25,0.09,0.0,1441,17.0,16.5
55.485,2.67,2.49,0.09,0.0,1401,16.9,16.4
55.586,2.38,3.23,0.09,0.0,1406,17.1,16.6
55.686,1.28,2.78,-0.02,0.0,1376,16.6,16.7
55.786,2.17,2.58,-0.04,0.0,1349,16.7,16.9
55.887,3.03,3.47,-0.05,0.4,1346,16.9,17.2
55.987,3.16,1.99,0.00,0.0,1291,17.2,17.2
56.088,2.68,1.27,0.10,0.0,1405,17.3,16.8
56.187,2.60,2.20,0.09,0.0,1379,17.2,16.7
56.288,4.13,3.01,0.09,0.0,1428,17.2,16.7
56.388,1.25,2.88,-0.02,0.0,1397,16.8,16.9
56.488,2.23,2.60,-0.05,0.0,1416,16.5,16.8
56.589,2.95,1.65,-0.02,0.0,1417,16.8,16.9
56.689,2.65,1.35,0.08,0.0,1393,16.9,16.5
56.789,2.63,2.34,0.09,0.0,1391,17.0,16.5
56.890,3.85,3.17,0.09,0.0,1398,17.2,16.7
56.990,1.28,2.74,-0.04,0.0,1438,16.6,16.9
57.090,2.41,3.44,-0.05,0.0,1412,16.5,16.8
57.191,2.85,1.33,0.03,0.0,1422,16.8,16.6
57.291,2.62,1.50,0.10,0.0,1371,16.9,16.4
57.391,2.64,2.42,0.08,0.0,1336,17.0,16.5
57.492,3.35,2.86,0.06,0.0,1332,17.2,16.8
57.593,1.60,3.14,0.02,0.0,1362,17.2,17.1
57.692,1.80,2.59,-0.06,0.0,1413,16.6,17.0
57.793,2.98,1.95,-0.05,0.0,1430,16.7,17.0
57.893,2.71,1.21,0.06,0.0,1381,16.9,16.6
57.993,2.61,2.14,0.08,0.0,1368,17.0,16.6
58.094,2.84,2.72,0.07,0.0,1363,17.0,16.7
58.195,2.40,3.33,0.06,0.0,1334,17.3,17.0
58.294,1.28,2.88,-0.02,0.0,1343,17.0,17.1
58.395,2.10,2.59,-0.04,0.0,1297,16.8,17.0
58.496,2.99,3.06,-0.05,0.0,1412,17.1,17.4
58.595,3.02,1.53,0.02,0.0,1316,17.2,17.1
58.696,2.60,1.46,0.10,0.0,1407,17.2,16.6
58.797,2.63,2.36,0.08,0.0,1329,17.2,16.7
58.896,4.13,3.02,0.08,0.0,1412,17.2,16.8
58.997,1.41,3.04,0.00,0.0,1345,16.9,17.0
59.098,1.75,2.58,-0.06,0.0,1384,16.6,16.9
59.197,2.82,3.77,-0.06,0.0,1410,16.8,17.1
59.298,2.77,1.18,0.06,0.0,1410,17.0,16.7
59.398,2.53,2.08,0.10,0.0,1447,16.9,16.3
59.498,3.90,2.80,0.09,0.0,1430,16.9,16.4
59.599,1.46,3.06,0.01,0.0,1351,16.8,16.7
59.699,1.85,2.54,-0.06,0.0,1432,16.4,16.7
59.799,3.02,2.80,-0.07,0.0,1408,16.7,17.0
59.900,2.80,1.20,0.05,0.0,1373,16.9,16.6
60.000,2.62,1.62,0.08,0.0,1353,17.0,16.6
60.101,2.64,2.24,0.06,0.0,1285,17.3,16.9
60.201,3.23,2.77,0.05,0.0,1400,17.2,16.9
60.301,1.96,3.23,0.03,0.0,1340,17.2,17.1
60.402,1.58,2.60,-0.07,0.0,1422,16.6,16.9
60.502,2.98,2.60,-0.07,0.0,1449,16.7,17.1
60.602,2.88,1.30,0.03,0.0,1340,16.9,16.7
60.703,2.59,1.62,0.09,0.0,1377,17.0,16.5
60.803,2.69,2.53,0.07,0.0,1401,17.0,16.6
60.903,2.28,3.22,0.07,0.0,1409,17.1,16.7
61.004,1.39,2.68,-0.04,0.0,1386,16.6,16.8
61.104,2.71,4.04,-0.06,0.0,1370,16.5,16.8
61.204,3.02,1.63,0.01,0.0,1362,16.9,16.9
61.305,2.70,1.27,0.09,0.0,1370,17.1,16.7
61.405,2.63,2.35,0.09,0.0,1369,17.1,16.6
61.505,4.14,3.05,0.09,0.0,1412,17.2,16.7
61.706,2.28,2.59,-0.05,0.0,1389,16.6,16.9
61.806,2.90,1.48,0.00,0.0,1456,16.9,16.9
61.907,2.65,1.44,0.10,0.0,1389,17.0,16.5
62.007,2.68,2.48,0.09,0.9,1364,17.0,16.5
62.107,2.91,3.28,0.10,0.0,1424,17.3,16.8
62.208,1.35,2.70,-0.04,0.0,1415,16.7,16.8
62.309,2.71,3.98,-0.06,0.0,1422,16.6,16.9
62.408,2.82,1.27,0.04,0.0,1405,16.8,16.6
62.509,2.48,1.88,0.11,0.0,1435,16.7,16.1
62.608,2.61,2.39,0.08,0.0,1292,16.9,16.4
62.709,2.81,2.71,0.06,0.0,1291,17.1,16.8
62.810,3.64,3.36,0.07,0.0,1309,17.4,17.0
62.910,1.49,3.09,0.00,0.0,1323,17.1,17.2
63.010,1.53,2.67,-0.05,0.0,1338,16.8,17.1
63.111,2.75,3.95,-0.06,0.0,1396,16.8,17.1
63.211,2.94,1.49,0.02,0.0,1368,17.0,16.9
63.311,2.59,1.45,0.10,0.0,1395,17.0,16.5
63.412,2.61,2.35,0.08,0.0,1364,17.1,16.6
63.512,3.69,2.85,0.06,0.0,1358,17.1,16.7
63.612,3.50,3.43,0.04,0.0,1251,17.3,17.0
63.713,1.53,3.14,0.00,0.0,1308,17.1,17.2
63.813,1.31,2.86,-0.02,0.0,1281,17.1,17.3
63.913,2.16,2.60,-0.04,0.0,1344,17.0,17.2
64.014,3.09,2.78,-0.05,0.0,1379,17.1,17.4
64.114,2.87,1.28,0.04,0.0,1359,17.2,17.0
64.214,2.58,1.71,0.09,0.0,1386,17.2,16.7
64.315,2.65,2.37,0.07,0.0,1291,17.2,16.8
64.415,4.19,2.93,0.06,0.0,1407,17.3,16.9
64.516,2.21,3.35,0.02,0.0,1294,17.3,17.2
64.616,1.32,2.97,-0.03,0.0,1299,17.1,17.3
64.716,2.08,2.59,-0.05,0.0,1385,16.8,17.1
64.817,3.02,2.31,-0.05,0.0,1413,17.0,17.3
64.917,2.84,1.27,0.04,0.0,1338,17.1,16.9
65.017,2.63,1.70,0.08,0.0,1362,17.2,16.8
65.118,2.76,2.61,0.07,0.0,1464,17.1,16.7
65.218,1.61,3.10,0.03,0.0,1403,17.1,16.9
65.318,1.42,2.74,-0.04,0.0,1335,16.8,17.0
65.419,2.87,3.67,-0.06,0.0,1393,16.7,17.0
65.519,2.71,1.13,0.07,0.0,1449,16.9,16.6
65.619,2.56,2.01,0.09,0.0,1389,16.9,16.4
65.719,2.78,2.66,0.08,0.0,1391,17.0,16.5
65.819,2.94,3.39,0.07,0.0,1329,17.2,16.9
65.920,1.32,2.90,-0.02,0.0,1352,16.9,17.0
66.021,2.07,2.60,-0.05,0.0,1421,16.8,17.1
66.121,3.09,2.79,-0.05,0.0,1372,16.9,17.2
66.221,2.76,1.18,0.06,0.0,1395,17.0,16.7
66.322,2.57,2.01,0.09,0.0,1380,17.1,16.5
66.422,2.71,2.52,0.07,0.7,1321,17.1,16.8
66.522,3.97,3.21,0.08,0.0,1364,17.4,17.0
66.623,1.44,3.06,0.00,0.0,1332,17.1,17.1
66.723,1.78,2.60,-0.06,0.0,1390,16.8,17.1
66.823,2.96,3.03,-0.07,0.0,1421,16.9,17.3
66.924,2.68,1.24,0.07,0.0,1425,16.9,16.5
67.024,2.57,2.13,0.09,0.0,1392,17.0,16.5
67.124,3.31,2.75,0.07,0.0,1404,17.0,16.6
67.225,1.95,3.24,0.03,0.0,1340,17.1,17.0
67.325,1.33,2.90,-0.02,0.0,1319,17.0,17.1
67.425,2.09,2.60,-0.04,0.0,1375,16.9,17.1
67.526,2.91,3.92,-0.05,0.0,1330,17.1,17.3
67.626,3.04,1.71,0.02,0.0,1342,17.2,17.2
67.726,2.86,1.26,0.05,0.0,1302,17.4,17.2
67.827,2.62,1.82,0.08,0.0,1352,17.4,16.9
67.927,2.72,2.58,0.07,0.0,1412,17.2,16.8
68.028,2.42,3.26,0.07,0.0,1365,17.3,17.0
68.128,1.33,2.72,-0.04,0.0,1389,16.7,16.9
68.228,2.28,2.65,-0.04,0.0,1402,16.7,16.9
68.328,3.06,2.14,-0.02,0.0,1362,16.9,17.0
68.429,2.84,1.25,0.05,0.0,1327,17.1,16.8
68.529,2.62,1.53,0.08,0.0,1348,17.1,16.7
68.629,2.63,2.43,0.07,0.1,1366,17.1,16.8
68.730,4.18,2.97,0.06,0.0,1334,17.2,16.9
68.830,1.41,3.01,-0.01,0.0,1384,17.0,17.0
68.931,1.65,2.63,-0.06,0.0,1353,16.6,17.0
69.030,2.51,3.74,-0.04,0.0,1365,16.8,17.0
69.131,2.96,1.55,0.02,0.0,1380,17.0,16.9
69.232,2.52,1.62,0.11,0.0,1440,17.0,16.4
69.331,2.63,2.45,0.08,0.0,1402,16.9,16.4
69.432,3.89,3.26,0.08,0.0,1342,17.1,16.7
69.533,1.49,3.08,0.00,0.0,1328,17.0,17.0
69.632,1.38,2.79,-0.03,0.0,1300,16.9,17.1
69.733,2.39,3.13,-0.04,0.0,1401,16.9,17.1
69.834,3.04,1.85,0.00,0.0,1362,17.1,17.1
69.933,2.80,1.21,0.06,0.0,1349,17.2,16.8
70.034,2.57,2.12,0.09,0.0,1403,17.1,16.6
70.134,2.88,2.71,0.07,0.0,1399,17.1,16.7
70.234,1.88,3.21,0.04,0.0,1365,17.2,16.9
70.335,1.39,2.74,-0.04,0.0,1357,16.8,17.0
70.436,2.44,3.46,-0.04,0.0,1398,16.8,17.0
70.536,3.04,1.83,0.00,0.0,1366,16.9,16.9
70.636,2.67,1.28,0.08,0.0,1388,17.1,16.7
70.737,2.59,2.33,0.08,0.0,1433,17.0,16.6
70.836,3.65,3.20,0.08,0.0,1400,17.2,16.7
70.937,1.27,2.78,-0.03,0.0,1409,16.6,16.8
71.038,2.25,2.59,-0.05,0.0,1403,16.5,16.8
71.137,3.10,2.86,-0.04,0.0,1346,16.8,17.0
71.238,2.89,1.31,0.04,0.0,1341,17.1,16.8
71.339,2.54,1.82,0.10,0.0,1410,17.1,16.5
71.438,2.65,2.44,0.07,0.0,1341,17.1,16.7
71.539,4.18,3.17,0.08,0.0,1365,17.2,16.8
71.640,1.43,3.05,0.00,0.0,1334,17.0,17.0
71.740,1.67,2.61,-0.06,0.0,1369,16.7,17.0
71.840,3.01,2.70,-0.06,0.0,1422,16.7,17.1
71.941,2.85,1.27,0.03,0.0,1347,16.9,16.7
72.041,2.59,1.59,0.08,0.0,1367,17.0,16.6
72.141,2.63,2.43,0.07,0.0,1367,17.0,16.7
72.241,4.26,3.00,0.06,0.0,1363,17.2,16.8
72.342,1.32,2.94,-0.02,0.0,1390,16.8,17.0
72.442,1.79,2.59,-0.06,0.0,1342,16.6,16.9
72.542,2.74,4.14,-0.05,0.0,1335,16.7,17.0
72.643,2.92,1.44,0.02,0.0,1389,17.1,17.0
72.744,2.62,1.39,0.09,0.0,1365,17.1,16.6
72.843,2.59,2.34,0.08,0.0,1364,17.0,16.6
72.944,4.11,3.09,0.08,0.0,1389,17.1,16.7
73.044,1.41,3.03,0.00,0.0,1342,16.9,16.9
73.144,1.75,2.58,-0.06,0.0,1375,16.6,16.9
73.245,2.99,3.37,-0.06,0.0,1375,16.7,17.0
73.345,2.90,1.36,0.02,0.0,1351,16.9,16.8
73.445,2.77,1.25,0.05,0.0,1300,17.1,16.8
73.546,2.55,2.21,0.08,0.0,1412,17.1,16.6
73.646,3.52,2.80,0.06,0.0,1372,17.0,16.7
73.747,1.38,2.98,-0.01,0.0,1411,16.8,16.9
73.847,1.87,2.58,-0.06,0.0,1357,16.5,16.9
73.948,3.06,3.11,-0.07,0.0,1350,16.6,17.0
74.047,2.80,1.22,0.04,0.0,1393,16.9,16.7
74.148,2.61,1.58,0.08,0.0,1344,17.0,16.6
74.249,2.66,2.48,0.07,0.0,1389,17.0,16.6
74.348,3.99,3.18,0.07,0.0,1355,17.2,16.8
74.449,1.28,2.83,-0.04,0.0,1405,16.7,16.9
74.650,2.92,1.58,-0.01,0.0,1416,16.7,16.8
74.750,2.51,1.53,0.10,0.0,1437,16.8,16.2
74.851,2.61,2.37,0.08,0.0,1353,16.9,16.4
74.950,2.84,2.76,0.06,0.0,1276,17.0,16.6
75.051,3.94,3.28,0.06,0.0,1302,17.4,17.0
75.152,2.90,3.50,0.05,0.0,1213,17.4,17.1
75.251,1.30,2.88,-0.04,0.0,1363,17.1,17.3
75.352,2.15,2.58,-0.06,0.0,1417,16.8,17.2
75.452,3.00,2.06,-0.04,0.0,1403,16.9,17.1
75.552,2.61,1.27,0.08,0.0,1415,16.9,16.5
75.653,2.58,2.35,0.08,0.0,1352,16.9,16.4
75.753,3.95,2.84,0.06,0.0,1383,17.0,16.6
75.854,1.61,3.13,0.01,0.0,1341,16.9,16.9
75.954,1.70,2.57,-0.06,0.0,1396,16.5,16.9
76.054,2.87,3.01,-0.07,0.0,1444,16.6,17.0
76.155,2.71,1.21,0.05,0.0,1382,16.7,16.4
76.255,2.56,1.72,0.07,0.0,1337,16.8,16.4
76.355,2.61,2.49,0.06,0.0,1392,16.8,16.4
76.455,4.22,3.05,0.06,0.0,1312,17.0,16.7
76.557,1.75,3.19,0.02,0.0,1314,17.0,16.9
76.656,1.31,2.78,-0.03,0.0,1318,16.8,17.0
76.757,1.98,2.57,-0.03,0.0,1309,16.8,17.0
76.857,2.90,3.84,-0.05,0.0,1350,16.9,17.2
76.957,2.95,1.58,0.02,0.0,1356,17.1,17.0
77.058,2.61,1.33,0.09,0.0,1378,17.0,16.5
77.158,2.56,2.36,0.08,0.0,1372,16.9,16.4
77.258,3.80,2.82,0.06,0.0,1355,16.9,16.6
77.359,1.59,3.11,0.01,0.0,1347,16.9,16.9
77.460,1.63,2.58,-0.06,0.0,1387,16.5,16.8
77.559,2.71,3.97,-0.06,0.0,1394,16.6,16.9
77.660,3.01,1.69,0.00,0.0,1328,16.8,16.8
77.760,2.63,1.26,0.09,0.0,1377,16.9,16.5
77.860,2.56,2.22,0.08,0.0,1378,16.9,16.5
77.961,2.92,2.73,0.06,0.0,1363,17.0,16.6
78.062,2.11,3.23,0.04,0.0,1343,17.1,16.9
78.161,1.28,2.84,-0.03,0.0,1328,16.8,17.0
78.262,2.21,2.52,-0.05,0.0,1372,16.6,16.9
78.363,3.09,2.94,-0.05,0.0,1343,16.9,17.1
78.462,2.87,1.33,0.03,0.0,1356,17.0,16.8
78.563,2.57,1.48,0.09,0.0,1364,17.0,16.5
78.663,2.56,2.28,0.07,0.0,1346,17.0,16.6
78.763,3.52,2.80,0.06,0.0,1370,17.0,16.6
78.864,2.06,3.23,0.03,0.0,1316,17.1,16.9
78.964,1.32,2.77,-0.03,0.0,1357,16.7,16.9
79.064,1.87,2.57,-0.03,0.0,1286,16.7,16.9
79.165,2.50,3.11,-0.02,0.0,1281,16.9,17.0
79.265,2.99,3.75,0.00,0.0,1316,17.2,17.2
79.365,3.04,1.71,0.04,0.0,1319,17.3,17.1
79.466,2.66,1.28,0.09,0.0,1366,17.3,16.8
79.566,2.56,2.01,0.09,0.0,1332,17.2,16.7
79.666,2.68,2.52,0.06,0.8,1324,17.2,16.9
79.767,3.59,3.24,0.07,0.0,1377,17.3,16.9
79.867,1.31,2.94,-0.01,0.0,1353,16.9,17.0
79.967,1.74,2.58,-0.05,0.0,1345,16.6,16.9
80.068,2.75,4.02,-0.04,0.0,1376,16.8,17.1
80.168,2.85,1.35,0.04,0.0,1398,17.0,16.8
80.268,2.61,1.40,0.09,0.0,1361,17.0,16.5
80.369,2.59,2.40,0.08,0.7,1418,16.9,16.5
80.469,4.26,3.02,0.07,0.0,1343,17.0,16.6
80.570,1.43,3.03,0.00,0.0,1351,16.9,16.9
80.670,1.77,2.55,-0.06,0.0,1378,16.5,16.8
80.770,2.78,3.98,-0.05,0.0,1371,16.7,17.0
80.871,2.93,1.45,0.03,0.0,1365,16.9,16.8
80.971,2.58,1.50,0.10,0.0,1391,17.0,16.4
81.071,2.59,2.42,0.08,0.0,1404,16.9,16.4
81.172,4.03,3.14,0.08,0.0,1348,17.1,16.6
81.273,1.31,2.91,-0.02,0.0,1368,16.7,16.8
81.372,2.01,2.49,-0.06,0.0,1418,16.4,16.8
81.473,3.03,2.77,-0.06,0.0,1383,16.7,17.0
81.573,2.70,1.18,0.05,0.0,1391,16.8,16.5
81.673,2.50,1.97,0.09,0.0,1385,16.8,16.3
81.774,2.68,2.56,0.07,0.0,1339,16.8,16.5
81.874,2.86,3.27,0.07,0.0,1383,17.1,16.7
81.974,1.30,2.91,-0.01,0.0,1320,16.8,16.8
82.075,1.93,2.52,-0.05,0.0,1362,16.5,16.8
82.175,2.83,3.75,-0.05,0.0,1380,16.7,17.0
82.275,2.96,1.50,0.02,0.0,1346,16.9,16.8
82.376,2.74,1.29,0.08,0.0,1341,17.1,16.7
82.475,2.87,1.37,0.04,0.0,1218,17.5,17.3
82.576,2.82,1.48,0.03,0.0,1253,17.8,17.6
82.677,2.98,1.43,-0.01,0.0,1173,18.1,18.2
82.776,2.88,1.40,0.00,0.0,1262,18.3,18.2
82.877,2.78,1.71,0.03,0.0,1276,18.2,18.0
82.978,2.73,2.38,0.04,0.0,1325,18.1,17.9
83.078,2.80,2.54,0.04,0.0,1264,18.1,17.8
83.178,2.88,2.71,0.05,0.0,1217,18.2,17.9
83.279,3.09,2.88,0.05,0.3,1154,18.6,18.3
83.379,3.21,3.07,0.04,0.4,1265,19.1,18.8
83.479,3.89,3.64,0.05,0.3,1355,19.3,19.0
83.580,1.45,3.19,-0.05,0.1,1379,18.5,18.8
83.680,1.61,3.09,-0.03,0.0,1241,18.7,18.8
83.781,2.18,2.88,-0.02,0.0,1273,18.7,18.8
83.881,2.20,2.93,0.01,0.0,1160,19.0,19.0
83.981,2.02,2.96,0.03,0.0,1179,19.2,19.1
84.081,1.79,2.93,0.06,0.0,1122,19.4,19.1
84.182,1.80,2.81,0.05,0.0,1190,19.0,18.7
84.282,1.53,3.06,0.09,0.0,1113,19.1,18.6
84.383,1.66,3.37,0.14,0.0,1096,19.4,18.6
84.483,2.28,3.64,0.16,0.0,1101,19.4,18.5
84.583,2.98,3.75,0.14,0.0,1147,19.2,18.4
84.684,3.88,3.73,0.11,0.0,1134,19.0,18.4
84.784,3.87,3.83,0.09,0.1,1169,18.9,18.3
84.884,4.37,3.75,0.07,0.3,1170,18.9,18.5
84.985,2.99,3.83,0.05,0.4,1224,19.1,18.8
85.084,2.04,3.68,0.03,0.4,1225,19.2,19.0
85.185,1.52,3.32,-0.02,0.5,1283,19.1,19.2
85.286,1.88,3.11,-0.03,0.4,1256,19.2,19.3
85.386,2.64,3.01,-0.02,0.5,1315,19.3,19.4
85.486,3.49,3.80,-0.03,1.6,1367,19.4,19.6
85.587,3.33,1.57,0.06,0.5,1386,19.4,19.1
85.687,3.04,1.79,0.11,0.4,1392,19.3,18.7
85.787,2.99,2.78,0.09,0.9,1342,19.1,18.7
85.888,4.28,3.37,0.08,0.0,1342,18.8,18.3
85.987,1.95,3.38,0.03,0.0,1296,18.4,18.2
86.088,1.55,2.78,-0.05,0.0,1380,17.6,17.9
86.189,2.83,4.12,-0.05,0.0,1412,17.5,17.8
86.288,3.07,1.51,0.04,0.0,1385,17.7,17.5
86.389,2.56,1.94,0.13,0.0,1468,17.5,16.8
86.490,2.74,2.62,0.09,0.0,1377,17.3,16.8
86.590,2.54,3.32,0.08,0.0,1367,17.3,16.9
86.690,1.34,2.74,-0.04,0.0,1377,16.8,17.0
86.791,2.79,3.56,-0.07,0.0,1447,16.6,17.0
86.891,2.76,1.19,0.05,0.0,1416,16.7,16.5
86.991,2.53,2.00,0.10,0.0,1403,16.8,16.3
87.092,2.74,2.63,0.07,0.0,1362,16.9,16.5
87.192,3.10,3.36,0.08,0.0,1350,17.2,16.8
87.292,1.31,2.95,-0.02,0.0,1333,16.9,17.0
87.393,1.82,2.60,-0.05,0.0,1346,16.7,17.0
87.493,2.83,3.88,-0.05,0.0,1391,16.9,17.2
87.593,2.89,1.34,0.04,0.0,1374,17.1,16.9
87.694,2.53,1.83,0.10,0.0,1415,17.0,16.5
87.794,2.69,2.53,0.07,0.0,1333,17.0,16.6
87.894,3.91,3.23,0.08,0.0,1364,17.3,16.8
87.995,1.45,3.06,0.00,0.0,1327,17.1,17.1
88.095,1.43,2.74,-0.04,0.0,1325,16.9,17.1
88.196,2.19,2.60,-0.03,0.0,1352,17.0,17.2
88.295,2.95,3.86,-0.04,0.0,1320,17.1,17.3
88.396,2.92,1.41,0.04,0.0,1376,17.2,17.0
88.496,2.73,1.30,0.08,0.0,1326,17.3,16.8
88.596,2.59,2.10,0.07,0.0,1352,17.3,16.9
88.697,2.71,2.55,0.05,0.1,1275,17.3,17.0
88.797,4.25,3.07,0.06,0.0,1356,17.4,17.1
88.897,2.46,3.40,0.02,0.0,1277,17.4,17.3
88.998,1.35,2.91,-0.04,0.0,1331,17.1,17.3
89.099,1.74,2.66,-0.05,0.0,1287,17.0,17.3
89.198,2.49,3.08,-0.03,0.0,1293,17.0,17.2
89.299,3.13,2.56,-0.02,0.0,1360,17.3,17.4
89.400,3.12,1.77,0.01,0.0,1257,17.4,17.3
89.499,2.77,1.24,0.07,0.0,1356,17.4,17.0
